Id,Year,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST,DEP_TIME,DEP_DEL15,DEP_TIME_BLK,ARR_TIME,ARR_DEL15,CANCELLED
412,2019,31,4,UA,19977,UA,,1290,13930,1393007,ORD,12266,1226603,IAH,,,1600-1659,,,1
413,2019,31,4,UA,19977,UA,N27509,1288,13830,1383002,OGG,14771,1477104,SFO,1559,0,1600-1659,2253,0,0
414,2019,31,4,UA,19977,UA,N66825,1287,11697,1169706,FLL,13930,1393007,ORD,643,0,0600-0659,844,0,0
415,2019,31,4,UA,19977,UA,N801UA,1286,15376,1537604,TUS,12266,1226603,IAH,1459,0,1500-1559,1815,0,0
416,2019,31,4,UA,19977,UA,N33289,1284,12266,1226603,IAH,12953,1295304,LGA,1630,0,1600-1659,2046,0,0
417,2019,31,4,UA,19977,UA,N454UA,1283,11292,1129202,DEN,13871,1387102,OMA,2028,0,2000-2059,2243,0,0
418,2019,31,4,UA,19977,UA,N27503,1281,13830,1383002,OGG,12892,1289208,LAX,2142,0,2100-2159,447,0,0
419,2019,31,4,UA,19977,UA,N471UA,1280,14771,1477104,SFO,10693,1069302,BNA,1715,1,1600-1659,2325,1,0
420,2019,31,4,UA,19977,UA,N30401,1279,12266,1226603,IAH,13303,1330303,MIA,1207,0,1200-1259,1530,0,0
421,2019,31,4,UA,19977,UA,N470UA,1278,14107,1410702,PHX,12892,1289208,LAX,1531,1,1400-1459,1612,1,0
422,2019,31,4,UA,19977,UA,N67845,1274,13487,1348702,MSP,11292,1129202,DEN,901,0,0900-0959,1016,0,0
423,2019,31,4,UA,19977,UA,N27509,1273,14771,1477104,SFO,13830,1383002,OGG,1104,0,1100-1159,1431,0,0
424,2019,31,4,UA,19977,UA,N463UA,1271,12953,1295304,LGA,13930,1393007,ORD,600,0,0600-0659,747,1,0
425,2019,31,4,UA,19977,UA,N29717,1270,12953,1295304,LGA,12266,1226603,IAH,1728,0,1700-1759,2037,0,0
426,2019,31,4,UA,19977,UA,N75432,1268,12892,1289208,LAX,13930,1393007,ORD,2329,0,2300-2359,537,1,0
427,2019,31,4,UA,19977,UA,N830UA,1265,14831,1483106,SJC,11292,1129202,DEN,1320,0,1300-1359,1650,0,0
428,2019,31,4,UA,19977,UA,,1263,13930,1393007,ORD,15304,1530402,TPA,,,0800-0859,,,1
429,2019,31,4,UA,19977,UA,N69818,1262,11618,1161802,EWR,11292,1129202,DEN,1150,0,1100-1159,1403,0,0
430,2019,31,4,UA,19977,UA,N464UA,1261,12266,1226603,IAH,13851,1385103,OKC,942,0,0900-0959,1102,0,0
431,2019,31,4,UA,19977,UA,N77535,1260,12892,1289208,LAX,12889,1288903,LAS,610,0,0600-0659,719,0,0
432,2019,31,4,UA,19977,UA,N57863,1259,11292,1129202,DEN,13930,1393007,ORD,1408,1,1300-1359,1716,1,0
433,2019,31,4,UA,19977,UA,N66893,1258,11292,1129202,DEN,13930,1393007,ORD,2030,0,2000-2059,2351,0,0
434,2019,31,4,UA,19977,UA,N69885,1258,14679,1467903,SAN,11292,1129202,DEN,1346,0,1300-1359,1704,0,0
435,2019,31,4,UA,19977,UA,N518UA,1257,11618,1161802,EWR,14771,1477104,SFO,1957,0,2000-2059,2304,0,0
436,2019,31,4,UA,19977,UA,N30401,1254,10721,1072102,BOS,12266,1226603,IAH,717,0,0700-0759,1100,0,0
437,2019,31,4,UA,19977,UA,N29717,1254,12266,1226603,IAH,12953,1295304,LGA,1205,0,1200-1259,1620,0,0
438,2019,31,4,UA,19977,UA,N32404,1253,12266,1226603,IAH,10721,1072102,BOS,747,0,0700-0759,1201,0,0
439,2019,31,4,UA,19977,UA,N473UA,1251,10721,1072102,BOS,13930,1393007,ORD,933,0,0900-0959,1110,0,0
440,2019,31,4,UA,19977,UA,,1250,13930,1393007,ORD,11423,1142307,DSM,,,1900-1959,,,1
441,2019,31,4,UA,19977,UA,N484UA,1249,15376,1537604,TUS,11292,1129202,DEN,1448,0,1400-1459,1634,0,0
442,2019,31,4,UA,19977,UA,N61898,1248,14771,1477104,SFO,12892,1289208,LAX,1559,1,1400-1459,1749,1,0
443,2019,31,4,UA,19977,UA,N14735,1247,11278,1127805,DCA,12266,1226603,IAH,1622,0,1600-1659,1901,0,0
444,2019,31,4,UA,19977,UA,N86534,1247,12266,1226603,IAH,14683,1468305,SAT,2140,0,2100-2159,2243,0,0
445,2019,31,4,UA,19977,UA,N490UA,1246,14893,1489302,SMF,12266,1226603,IAH,522,0,0001-0559,1111,0,0
446,2019,31,4,UA,19977,UA,N768UA,1241,12892,1289208,LAX,12266,1226603,IAH,1344,1,1300-1359,1851,1,0
447,2019,31,4,UA,19977,UA,N898UA,1239,12266,1226603,IAH,11278,1127805,DCA,1208,0,1200-1259,1608,0,0
448,2019,31,4,UA,19977,UA,N72405,1239,13204,1320402,MCO,12266,1226603,IAH,902,0,0900-0959,1040,0,0
449,2019,31,4,UA,19977,UA,N801UA,1238,12266,1226603,IAH,13495,1349505,MSY,720,0,0700-0759,817,0,0
450,2019,31,4,UA,19977,UA,N889UA,1237,15370,1537002,TUL,11292,1129202,DEN,1314,0,1300-1359,1350,0,0
451,2019,31,4,UA,19977,UA,N27511,1236,12266,1226603,IAH,12892,1289208,LAX,1831,1,1600-1659,2021,1,0
452,2019,31,4,UA,19977,UA,N14214,1235,15304,1530402,TPA,11618,1161802,EWR,1650,1,1500-1559,1927,1,0
453,2019,31,4,UA,19977,UA,N37409,1234,15304,1530402,TPA,12266,1226603,IAH,1908,1,1800-1859,2046,1,0
454,2019,31,4,UA,19977,UA,N64809,1233,12892,1289208,LAX,12266,1226603,IAH,1102,1,1000-1059,1630,1,0
455,2019,31,4,UA,19977,UA,N57862,1231,12173,1217305,HNL,12892,1289208,LAX,657,0,0700-0759,1419,0,0
456,2019,31,4,UA,19977,UA,N431UA,1230,12266,1226603,IAH,13204,1320402,MCO,934,0,0900-0959,1234,0,0
457,2019,31,4,UA,19977,UA,,1226,13930,1393007,ORD,11298,1129806,DFW,,,1200-1259,,,1
458,2019,31,4,UA,19977,UA,N77518,1219,14908,1490803,SNA,13930,1393007,ORD,1024,0,1000-1059,1609,0,0
459,2019,31,4,UA,19977,UA,N37462,1216,11292,1129202,DEN,12892,1289208,LAX,1359,1,1200-1259,1518,1,0
460,2019,31,4,UA,19977,UA,N37419,1213,13930,1393007,ORD,14771,1477104,SFO,1656,1,1600-1659,1930,1,0
461,2019,31,4,UA,19977,UA,N4901U,1211,11292,1129202,DEN,14122,1412202,PIT,1755,0,1700-1759,2249,0,0
462,2019,31,4,UA,19977,UA,N35204,1211,14262,1426204,PSP,11292,1129202,DEN,1317,0,1300-1359,1614,0,0
463,2019,31,4,UA,19977,UA,N61882,1209,14679,1467903,SAN,11292,1129202,DEN,809,0,0800-0859,1137,0,0
464,2019,31,4,UA,19977,UA,N38454,1205,12758,1275804,KOA,12892,1289208,LAX,1408,0,1400-1459,2118,0,0
465,2019,31,4,UA,19977,UA,N63890,1204,14771,1477104,SFO,12266,1226603,IAH,2353,0,2300-2359,525,0,0
466,2019,31,4,UA,19977,UA,N415UA,1202,10721,1072102,BOS,11618,1161802,EWR,1758,0,1800-1859,1932,0,0
467,2019,31,4,UA,19977,UA,N434UA,1199,10721,1072102,BOS,11618,1161802,EWR,951,0,1000-1059,1102,0,0
468,2019,31,4,UA,19977,UA,N27503,1197,14771,1477104,SFO,12266,1226603,IAH,42,0,0001-0559,622,0,0
469,2019,31,4,UA,19977,UA,N66828,1195,14747,1474703,SEA,13930,1393007,ORD,2328,0,2300-2359,502,0,0
470,2019,31,4,UA,19977,UA,N15710,1194,12441,1244102,JAC,13930,1393007,ORD,1319,0,1300-1359,1717,0,0
471,2019,31,4,UA,19977,UA,N430UA,1193,11292,1129202,DEN,13485,1348502,MSN,1235,0,1200-1259,1533,0,0
472,2019,31,4,UA,19977,UA,N828UA,1193,11775,1177502,FSD,11292,1129202,DEN,923,0,0900-0959,1036,0,0
473,2019,31,4,UA,19977,UA,N37462,1192,11292,1129202,DEN,12266,1226603,IAH,523,0,0001-0559,828,0,0
474,2019,31,4,UA,19977,UA,N649UA,1192,12266,1226603,IAH,12264,1226402,IAD,1205,0,1200-1259,1548,0,0
475,2019,31,4,UA,19977,UA,N846UA,1191,14771,1477104,SFO,14107,1410702,PHX,1242,0,1200-1259,1531,0,0
476,2019,31,4,UA,19977,UA,,1188,13495,1349505,MSY,13930,1393007,ORD,,,0700-0759,,,1
477,2019,31,4,UA,19977,UA,N34455,1186,13930,1393007,ORD,12892,1289208,LAX,2056,0,2100-2159,22,1,0
478,2019,31,4,UA,19977,UA,N68453,1185,13930,1393007,ORD,13303,1330303,MIA,1916,0,1900-1959,2351,1,0
479,2019,31,4,UA,19977,UA,N68821,1184,11292,1129202,DEN,12266,1226603,IAH,1732,0,1700-1759,2049,0,0
480,2019,31,4,UA,19977,UA,N62849,1183,11618,1161802,EWR,14635,1463502,RSW,725,0,0700-0759,1040,0,0
481,2019,31,4,UA,19977,UA,N68834,1180,11618,1161802,EWR,13930,1393007,ORD,1658,0,1700-1759,1850,0,0
482,2019,31,4,UA,19977,UA,N455UA,1179,12889,1288903,LAS,12266,1226603,IAH,1547,0,1500-1559,2047,0,0
483,2019,31,4,UA,19977,UA,N64844,1178,13204,1320402,MCO,11618,1161802,EWR,902,0,0900-0959,1124,0,0
484,2019,31,4,UA,19977,UA,N824UA,1176,11292,1129202,DEN,10397,1039707,ATL,1234,0,1200-1259,1712,0,0
485,2019,31,4,UA,19977,UA,N213UA,1175,14771,1477104,SFO,12173,1217305,HNL,854,0,0900-0959,1217,0,0
486,2019,31,4,UA,19977,UA,N76062,1173,14843,1484306,SJU,11618,1161802,EWR,1437,0,1400-1459,1741,0,0
487,2019,31,4,UA,19977,UA,,1172,13930,1393007,ORD,12953,1295304,LGA,,,0600-0659,,,1
488,2019,31,4,UA,19977,UA,N33264,1171,12266,1226603,IAH,13256,1325602,MFE,1847,0,1800-1859,2003,0,0
489,2019,31,4,UA,19977,UA,N26123,1170,12892,1289208,LAX,12173,1217305,HNL,1702,0,1600-1659,2034,0,0
490,2019,31,4,UA,19977,UA,N69824,1169,12266,1226603,IAH,12892,1289208,LAX,718,0,0700-0759,902,0,0
491,2019,31,4,UA,19977,UA,N486UA,1168,10994,1099402,CHS,13930,1393007,ORD,1018,0,1000-1059,1136,0,0
492,2019,31,4,UA,19977,UA,N472UA,1167,12953,1295304,LGA,12266,1226603,IAH,1905,0,1800-1859,2207,0,0
493,2019,31,4,UA,19977,UA,N848UA,1166,13930,1393007,ORD,12953,1295304,LGA,757,0,0800-0859,1101,0,0
494,2019,31,4,UA,19977,UA,N811UA,1165,14869,1486903,SLC,11292,1129202,DEN,656,0,0700-0759,829,0,0
495,2019,31,4,UA,19977,UA,N444UA,1164,11292,1129202,DEN,11003,1100303,CID,1239,0,1200-1259,1525,0,0
496,2019,31,4,UA,19977,UA,,1163,13871,1387102,OMA,13930,1393007,ORD,,,0800-0859,,,1
497,2019,31,4,UA,19977,UA,N66841,1162,10732,1073203,BQN,11618,1161802,EWR,149,0,0001-0559,450,0,0
498,2019,31,4,UA,19977,UA,N66841,1162,11618,1161802,EWR,13495,1349505,MSY,724,0,0700-0759,930,0,0
499,2019,31,4,UA,19977,UA,N69810,1161,12264,1226402,IAD,13204,1320402,MCO,838,0,0800-0859,1105,0,0
500,2019,31,4,UA,19977,UA,N38479,1160,12266,1226603,IAH,13930,1393007,ORD,1153,0,1100-1159,1424,0,0
501,2019,31,4,UA,19977,UA,,1160,13930,1393007,ORD,14908,1490803,SNA,,,1600-1659,,,1
502,2019,31,4,UA,19977,UA,N57869,1158,12892,1289208,LAX,12173,1217305,HNL,808,0,0800-0859,1158,0,0
503,2019,31,4,UA,19977,UA,N58101,1156,11503,1150305,EGE,11618,1161802,EWR,1258,0,1300-1359,1841,0,0
504,2019,31,4,UA,19977,UA,N12238,1155,14771,1477104,SFO,14570,1457002,RNO,1945,0,1900-1959,2046,0,0
505,2019,31,4,UA,19977,UA,N76508,1152,12982,1298202,LIH,14771,1477104,SFO,1447,1,1400-1459,2151,1,0
506,2019,31,4,UA,19977,UA,N837UA,1152,14771,1477104,SFO,10397,1039707,ATL,2236,0,2200-2259,630,0,0
507,2019,31,4,UA,19977,UA,N14120,1149,11618,1161802,EWR,13204,1320402,MCO,2123,1,2000-2059,3,0,0
508,2019,31,4,UA,19977,UA,N211UA,1148,11618,1161802,EWR,12892,1289208,LAX,858,0,0900-0959,1233,1,0
509,2019,31,4,UA,19977,UA,N39415,1148,12892,1289208,LAX,12266,1226603,IAH,1514,0,1500-1559,2025,0,0
510,2019,31,4,UA,19977,UA,N37462,1147,12758,1275804,KOA,12892,1289208,LAX,2134,0,2100-2159,443,0,0
511,2019,31,4,UA,19977,UA,N39463,1140,10721,1072102,BOS,11292,1129202,DEN,1825,0,1800-1859,2057,0,0
512,2019,31,4,UA,19977,UA,N76533,1139,14771,1477104,SFO,14107,1410702,PHX,1145,1,1100-1159,1446,1,0
513,2019,31,4,UA,19977,UA,N454UA,1138,12266,1226603,IAH,14683,1468305,SAT,726,0,0700-0759,821,0,0
514,2019,31,4,UA,19977,UA,,1134,13495,1349505,MSY,13930,1393007,ORD,,,1700-1759,,,1
515,2019,31,4,UA,19977,UA,N69888,1131,12266,1226603,IAH,13495,1349505,MSY,1436,0,1400-1459,1540,0,0
516,2019,31,4,UA,19977,UA,N77295,1129,14635,1463502,RSW,11618,1161802,EWR,656,0,0700-0759,937,0,0
517,2019,31,4,UA,19977,UA,N54241,1128,13930,1393007,ORD,12266,1226603,IAH,1407,0,1400-1459,1647,0,0
518,2019,31,4,UA,19977,UA,N37420,1127,11697,1169706,FLL,11292,1129202,DEN,1523,0,1500-1559,1747,0,0
519,2019,31,4,UA,19977,UA,N76514,1126,11292,1129202,DEN,10299,1029906,ANC,1222,0,1200-1259,1608,0,0
520,2019,31,4,UA,19977,UA,N36447,1126,12266,1226603,IAH,11292,1129202,DEN,830,0,0800-0859,959,0,0
521,2019,31,4,UA,19977,UA,N26210,1125,12266,1226603,IAH,11618,1161802,EWR,1706,1,1600-1659,2134,1,0
522,2019,31,4,UA,19977,UA,N47505,1125,12892,1289208,LAX,12266,1226603,IAH,803,0,0800-0859,1319,0,0
523,2019,31,4,UA,19977,UA,N496UA,1124,13495,1349505,MSY,12264,1226402,IAD,1751,0,1800-1859,2105,0,0
524,2019,31,4,UA,19977,UA,N429UA,1121,14747,1474703,SEA,12266,1226603,IAH,845,0,0800-0859,1442,0,0
525,2019,31,4,UA,19977,UA,N27503,1117,12266,1226603,IAH,12892,1289208,LAX,1210,0,1200-1259,1400,0,0
526,2019,31,4,UA,19977,UA,N497UA,1116,12264,1226402,IAD,14492,1449202,RDU,2218,0,2200-2259,2312,0,0
527,2019,31,4,UA,19977,UA,N844UA,1115,12266,1226603,IAH,14107,1410702,PHX,2000,1,1800-1859,2143,1,0
528,2019,31,4,UA,19977,UA,N35407,1115,15304,1530402,TPA,12266,1226603,IAH,1614,1,1500-1559,1742,1,0
529,2019,31,4,UA,19977,UA,N37465,1114,11292,1129202,DEN,12266,1226603,IAH,1010,0,1000-1059,1333,0,0
530,2019,31,4,UA,19977,UA,N68834,1113,13930,1393007,ORD,12266,1226603,IAH,1955,0,1900-1959,2243,0,0
531,2019,31,4,UA,19977,UA,N39728,1112,12266,1226603,IAH,10693,1069302,BNA,1423,0,1400-1459,1603,0,0
532,2019,31,4,UA,19977,UA,N78524,1111,14771,1477104,SFO,12982,1298202,LIH,848,0,0800-0859,1216,0,0
533,2019,31,4,UA,19977,UA,N29124,1109,11618,1161802,EWR,13303,1330303,MIA,654,0,0700-0759,1002,0,0
534,2019,31,4,UA,19977,UA,N495UA,1107,11193,1119302,CVG,11292,1129202,DEN,1634,0,1600-1659,1742,0,0
535,2019,31,4,UA,19977,UA,N87527,1106,14771,1477104,SFO,14908,1490803,SNA,713,0,0700-0759,840,0,0
536,2019,31,4,UA,19977,UA,N87527,1106,14908,1490803,SNA,12266,1226603,IAH,1005,0,1000-1059,1506,0,0
537,2019,31,4,UA,19977,UA,N76514,1104,10299,1029906,ANC,11292,1129202,DEN,2330,0,2300-2359,641,0,0
538,2019,31,4,UA,19977,UA,N39463,1104,11292,1129202,DEN,12266,1226603,IAH,747,0,0700-0759,1116,0,0
539,2019,31,4,UA,19977,UA,N69838,1101,12266,1226603,IAH,11292,1129202,DEN,1240,0,1200-1259,1357,0,0
540,2019,31,4,UA,19977,UA,N830UA,1100,13930,1393007,ORD,14831,1483106,SJC,1015,1,1000-1059,1238,0,0
541,2019,31,4,UA,19977,UA,N852UA,1098,14771,1477104,SFO,11193,1119302,CVG,2219,0,2200-2259,544,0,0
542,2019,31,4,UA,19977,UA,N13716,1094,14262,1426204,PSP,11618,1161802,EWR,38,1,2300-2359,827,1,0
543,2019,31,4,UA,19977,UA,N64809,1093,11292,1129202,DEN,12892,1289208,LAX,745,0,0700-0759,920,0,0
544,2019,31,4,UA,19977,UA,N37420,1092,14747,1474703,SEA,12264,1226402,IAD,2309,0,2300-2359,641,0,0
545,2019,31,4,UA,19977,UA,N54711,1091,12266,1226603,IAH,15370,1537002,TUL,1942,0,1900-1959,2100,0,0
546,2019,31,4,UA,19977,UA,,1086,14107,1410702,PHX,13930,1393007,ORD,,,0800-0859,,,1
547,2019,31,4,UA,19977,UA,N14231,1083,13930,1393007,ORD,12266,1226603,IAH,1808,1,1700-1759,2204,1,0
548,2019,31,4,UA,19977,UA,N47414,1082,12266,1226603,IAH,14683,1468305,SAT,1003,0,1000-1059,1104,0,0
549,2019,31,4,UA,19977,UA,N12754,1078,10721,1072102,BOS,11618,1161802,EWR,603,0,0600-0659,743,0,0
550,2019,31,4,UA,19977,UA,N35236,1077,13495,1349505,MSY,12266,1226603,IAH,650,0,0600-0659,802,0,0
551,2019,31,4,UA,19977,UA,N79521,1076,14635,1463502,RSW,11618,1161802,EWR,1925,1,1800-1859,2221,1,0
552,2019,31,4,UA,19977,UA,N23707,1075,11618,1161802,EWR,14908,1490803,SNA,1843,0,1800-1859,2202,0,0
553,2019,31,4,UA,19977,UA,N849UA,1074,11292,1129202,DEN,13198,1319801,MCI,2010,0,2000-2059,2235,0,0
554,2019,31,4,UA,19977,UA,N839UA,1073,11433,1143302,DTW,11292,1129202,DEN,1524,0,1500-1559,1621,0,0
555,2019,31,4,UA,19977,UA,N479UA,1072,14057,1405702,PDX,11292,1129202,DEN,1554,0,1600-1659,1915,0,0
556,2019,31,4,UA,19977,UA,N63820,1071,11618,1161802,EWR,10732,1073203,BQN,2024,1,2000-2059,109,1,0
557,2019,31,4,UA,19977,UA,N66841,1065,13495,1349505,MSY,11618,1161802,EWR,1049,0,1000-1059,1417,0,0
558,2019,31,4,UA,19977,UA,N69833,1061,14635,1463502,RSW,13930,1393007,ORD,1434,0,1400-1459,1626,0,0
559,2019,31,4,UA,19977,UA,N58101,1056,11618,1161802,EWR,11503,1150305,EGE,915,0,0900-0959,1203,0,0
560,2019,31,4,UA,19977,UA,N468UA,1052,13204,1320402,MCO,12266,1226603,IAH,2122,1,1900-1959,2255,1,0
561,2019,31,4,UA,19977,UA,N77539,1051,14771,1477104,SFO,14747,1474703,SEA,1815,0,1800-1859,2019,0,0
562,2019,31,4,UA,19977,UA,N15751,1050,11057,1105703,CLT,11618,1161802,EWR,556,0,0600-0659,749,0,0
563,2019,31,4,UA,19977,UA,N69835,1046,12266,1226603,IAH,12889,1288903,LAS,956,0,0900-0959,1107,0,0
564,2019,31,4,UA,19977,UA,N68802,1045,12266,1226603,IAH,10423,1042302,AUS,1832,0,1800-1859,1929,0,0
565,2019,31,4,UA,19977,UA,N33262,1044,12266,1226603,IAH,12889,1288903,LAS,1822,0,1800-1859,1931,0,0
566,2019,31,4,UA,19977,UA,N455UA,1041,12266,1226603,IAH,12264,1226402,IAD,745,0,0700-0759,1133,0,0
567,2019,31,4,UA,19977,UA,N27503,1038,12266,1226603,IAH,10423,1042302,AUS,749,0,0700-0759,842,0,0
568,2019,31,4,UA,19977,UA,N498UA,1037,14524,1452401,RIC,13930,1393007,ORD,822,1,0700-0759,934,1,0
569,2019,31,4,UA,19977,UA,N832UA,1030,12266,1226603,IAH,11140,1114008,CRP,2139,0,2100-2159,2245,0,0
570,2019,31,4,UA,19977,UA,N899UA,1027,14492,1449202,RDU,12266,1226603,IAH,1512,0,1500-1559,1745,1,0
571,2019,31,4,UA,19977,UA,N482UA,1026,14057,1405702,PDX,14771,1477104,SFO,1606,0,1600-1659,1734,0,0
572,2019,31,4,UA,19977,UA,N418UA,1023,14492,1449202,RDU,12266,1226603,IAH,1000,1,0800-0859,1204,1,0
573,2019,31,4,UA,19977,UA,N13227,1020,14492,1449202,RDU,12264,1226402,IAD,1447,0,1400-1459,1609,0,0
574,2019,31,4,UA,19977,UA,N4888U,1013,11292,1129202,DEN,12953,1295304,LGA,1730,0,1700-1759,2255,0,0
575,2019,31,4,UA,19977,UA,N771UA,1013,14771,1477104,SFO,11292,1129202,DEN,1322,0,1300-1359,1658,0,0
576,2019,31,4,UA,19977,UA,N33292,1004,12892,1289208,LAX,12402,1240203,ITO,1700,0,1700-1759,2051,0,0
577,2019,31,4,UA,19977,UA,N33286,1003,14107,1410702,PHX,11618,1161802,EWR,1342,1,1300-1359,2033,1,0
578,2019,31,4,UA,19977,UA,N4888U,1002,12441,1244102,JAC,11292,1129202,DEN,1445,0,1400-1459,1605,0,0
579,2019,31,4,UA,19977,UA,N434UA,1001,11618,1161802,EWR,13303,1330303,MIA,2134,1,2000-2059,26,1,0
580,2019,31,4,UA,19977,UA,N77542,997,11603,1160302,EUG,14771,1477104,SFO,1233,0,1200-1259,1407,0,0
581,2019,31,4,UA,19977,UA,N68823,996,11603,1160302,EUG,14771,1477104,SFO,541,0,0001-0559,738,0,0
582,2019,31,4,UA,19977,UA,N209UA,995,14771,1477104,SFO,13930,1393007,ORD,2313,0,2300-2359,511,0,0
583,2019,31,4,UA,19977,UA,N39475,994,11618,1161802,EWR,11042,1104205,CLE,1904,0,1800-1859,2040,0,0
584,2019,31,4,UA,19977,UA,N37470,993,14771,1477104,SFO,14747,1474703,SEA,714,0,0700-0759,915,0,0
585,2019,31,4,UA,19977,UA,,992,14262,1426204,PSP,13930,1393007,ORD,,,1400-1459,,,1
586,2019,31,4,UA,19977,UA,N468UA,991,11618,1161802,EWR,13204,1320402,MCO,1752,1,1400-1459,2044,1,0
587,2019,31,4,UA,19977,UA,N24211,985,14262,1426204,PSP,11292,1129202,DEN,557,0,0600-0659,902,0,0
588,2019,31,4,UA,19977,UA,N73406,981,12266,1226603,IAH,15304,1530402,TPA,733,0,0700-0759,1030,0,0
589,2019,31,4,UA,19977,UA,N30913,980,12264,1226402,IAD,11292,1129202,DEN,1716,0,1700-1759,1906,0,0
590,2019,31,4,UA,19977,UA,N799UA,977,11618,1161802,EWR,13930,1393007,ORD,737,0,0700-0759,853,0,0
591,2019,31,4,UA,19977,UA,N37287,976,13930,1393007,ORD,11042,1104205,CLE,2109,0,2100-2159,44,1,0
592,2019,31,4,UA,19977,UA,N14120,971,11618,1161802,EWR,14747,1474703,SEA,700,0,0700-0759,1009,0,0
593,2019,31,4,UA,19977,UA,N45440,948,14771,1477104,SFO,11292,1129202,DEN,806,0,0800-0859,1138,0,0
594,2019,31,4,UA,19977,UA,N73256,943,14771,1477104,SFO,12889,1288903,LAS,1618,0,1600-1659,1804,1,0
595,2019,31,4,UA,19977,UA,N421UA,942,13495,1349505,MSY,12266,1226603,IAH,1849,0,1800-1859,2012,0,0
596,2019,31,4,UA,19977,UA,N14250,939,13495,1349505,MSY,11292,1129202,DEN,1228,0,1200-1259,1412,0,0
597,2019,31,4,UA,19977,UA,N67846,922,11697,1169706,FLL,14771,1477104,SFO,828,0,0800-0859,1128,0,0
598,2019,31,4,UA,19977,UA,,913,14679,1467903,SAN,13930,1393007,ORD,,,0600-0659,,,1
599,2019,31,4,UA,19977,UA,N802UA,912,10397,1039707,ATL,14771,1477104,SFO,1952,1,1900-1959,2146,0,0
600,2019,31,4,UA,19977,UA,N801UA,910,11140,1114008,CRP,12266,1226603,IAH,527,0,0001-0559,619,0,0
601,2019,31,4,UA,19977,UA,N846UA,905,14107,1410702,PHX,14771,1477104,SFO,1631,0,1600-1659,1713,0,0
602,2019,31,4,UA,19977,UA,N62892,904,10423,1042302,AUS,11618,1161802,EWR,1209,1,1100-1159,1703,1,0
603,2019,31,4,UA,19977,UA,N855UA,897,10693,1069302,BNA,11618,1161802,EWR,715,0,0700-0759,1014,0,0
604,2019,31,4,UA,19977,UA,N38446,894,12264,1226402,IAD,12892,1289208,LAX,1558,0,1600-1659,1834,0,0
605,2019,31,4,UA,19977,UA,N895UA,878,14027,1402702,PBI,12266,1226603,IAH,1509,0,1500-1559,1659,0,0
606,2019,31,4,UA,19977,UA,N35204,866,14492,1449202,RDU,11292,1129202,DEN,810,0,0800-0859,956,0,0
607,2019,31,4,UA,19977,UA,N813UA,865,14771,1477104,SFO,14100,1410005,PHL,1303,0,1300-1359,2106,0,0
608,2019,31,4,UA,19977,UA,,859,13930,1393007,ORD,14986,1498603,SRQ,,,1100-1159,,,1
609,2019,31,4,UA,19977,UA,,856,13930,1393007,ORD,14908,1490803,SNA,,,1000-1059,,,1
610,2019,31,4,UA,19977,UA,,848,13930,1393007,ORD,13204,1320402,MCO,,,1100-1159,,,1
611,2019,31,4,UA,19977,UA,N81449,841,14843,1484306,SJU,13930,1393007,ORD,1625,1,1500-1559,1936,1,0
612,2019,31,4,UA,19977,UA,,840,13930,1393007,ORD,14683,1468305,SAT,,,1300-1359,,,1
613,2019,31,4,UA,19977,UA,N77539,834,12889,1288903,LAS,14771,1477104,SFO,752,0,0800-0859,930,0,0
614,2019,31,4,UA,19977,UA,N899UA,833,13930,1393007,ORD,14492,1449202,RDU,1129,0,1100-1159,1411,0,0
615,2019,31,4,UA,19977,UA,N75433,832,11618,1161802,EWR,11697,1169706,FLL,941,0,0900-0959,1244,0,0
616,2019,31,4,UA,19977,UA,N75410,832,11697,1169706,FLL,12266,1226603,IAH,1459,0,1500-1559,1706,0,0
617,2019,31,4,UA,19977,UA,N839UA,831,11292,1129202,DEN,11433,1143302,DTW,947,0,0900-0959,1424,0,0
618,2019,31,4,UA,19977,UA,,830,13930,1393007,ORD,14262,1426204,PSP,,,1000-1059,,,1
619,2019,31,4,UA,19977,UA,N494UA,829,13930,1393007,ORD,14122,1412202,PIT,2312,1,2100-2159,148,1,0
620,2019,31,4,UA,19977,UA,N28478,825,12266,1226603,IAH,11292,1129202,DEN,1634,0,1600-1659,1753,0,0
621,2019,31,4,UA,19977,UA,N19130,824,12892,1289208,LAX,10721,1072102,BOS,811,0,0800-0859,1631,0,0
622,2019,31,4,UA,19977,UA,N448UA,822,12264,1226402,IAD,10721,1072102,BOS,1726,0,1700-1759,1846,0,0
623,2019,31,4,UA,19977,UA,N405UA,822,14893,1489302,SMF,12264,1226402,IAD,750,0,0800-0859,1531,0,0
624,2019,31,4,UA,19977,UA,N75429,817,10423,1042302,AUS,11618,1161802,EWR,622,0,0600-0659,1033,0,0
625,2019,31,4,UA,19977,UA,N419UA,816,14747,1474703,SEA,14771,1477104,SFO,1432,0,1400-1459,1635,0,0
626,2019,31,4,UA,19977,UA,N896UA,816,14771,1477104,SFO,12892,1289208,LAX,1959,1,1800-1859,2127,1,0
